ID,input,output,subset
ID_TR_Aka_Gha_B43BD27F,Dɛn dwumadi na digital ne online media di wɔ mmabun (adolescents') apomuden ho nimdeɛ (health literacy) a wɔnya fa bɔbeasu ne awo ho apomuden ho (sexual and reproductive health) no nsiesiei mu?,Nneɛma a ɛho hia a wɔnya nsɛm / mmoa fi mu. Ɛtumi ma ananansesɛm / nsɛm a ɛnteɛ tena hɔ. Ɛho hia sɛ wɔhwehwɛ nneɛma a wɔnya nsɛm fi mu no mu pau.,Aka_Gha
ID_TR_Aka_Gha_723EF466,Dɛn nti na me nipadua resesa esiane hormones 'honam mu nkwammoa' ahorow nti?,"Hormone ahorow na ɛma nsakrae pii a worehyia wɔ wo mmabunyɛ berɛ mu no ba. Wɔn nti na woreyɛ tenten, worenya nna mu su a ɛto so abien, worenya adwene mu nsakrae, ne nea ɛkeka ho. Hormone ahorow te sɛ nipadua no mu ""switches"" a ɛdannan nyin ne nkɔso afã horow.",Aka_Gha
ID_TR_Aka_Gha_36EE1640,Anamɔn bɛn na mmabun betumi atu de akyerɛkyerɛ wɔn ho ne afoforo awo hokwan ahorow ne ahofadi ho?,"Mmabun betumi akyerɛkyerɛ wɔn ho ne afoforo awo hokwan ne ahofadi ho denam: - Nsɛm a wɔtumi de ho to so a wɔbɛhwehwɛ, te sɛ wɛbsaet ahorow a agye din, nhoma ahorow, ne nhomasua nneɛma so. Wɔde wɔn ho bɛhyɛ adwumayɛbea, nhyiamu, anaa webinars a ɛfa nna ne awoɔ akwahosan ho. Wɔde wɔn ho bɛhyɛ nkɔmmɔbɔ mu ne atipɛnfoɔ, abusua mufoɔ, ne mpɔtam akannifoɔ de ama nkurɔfoɔ ate ase na wɔayi anansesɛm afiri hɔ. Wɔde wɔn ho bɛhyɛ mmɔdenbɔ a wɔde bɛbɔ wɔn ho ban mu, te sɛ adesrɛ a wɔde bɛkɔ akɔma wɔn nna ho nkyerɛkyerɛ a ɛkɔ akyiri wɔ sukuu ahorow mu anaasɛ wɔbɛboa mmara a ɛbɔ awo hokwan ahorow ho ban.",Aka_Gha
ID_TR_Aka_Gha_FF11C8BA,"Ɔkwan bɛn so na wɔn a wɔwɔ abɛɛfo ntentan so nkɛntɛnso di ASRH nsɛmti a wɔabara anaasɛ wɔabɔ no animtiaa ho dwuma, te sɛ brayɛ, nyinsɛn a wosiw ano, nyinsɛn a woyi gu, ne nna mu yareɛ ahorow, na dwuma bɛn na wodi wɔ nsɛm yi a wɔsɛe no mu?","Dawurubɔ kuro ntetan nkɛntɛnsofo  di dwuma titiriw wɔ ASRH nsɛmti a wɔabara anaasɛ wɔabɔ no animtiaa ho dwuma a wodi mu denam: Nkɔmmɔbɔ a ɛfa brayɛ, nyinsɛn a wosiw ano, nyinsɛn a woyi gu, ne nna mu yare ho a wɔbɛma ayɛ nea ɛfata denam nkɔmmɔbɔ a emu da hɔ, ankorankoro nsɛm, ne nkyerɛkyerɛ mu nsɛm so. Nsɛm a ɛyɛ nokware a wɔbɛkyɛ, anansesɛm ahorow a wɔbɛpow, ne nneɛma ne mmoa a wɔde bɛma mmaabun a wɔredi nsɛm a ɛho hia yi mu. Wɔma saa nsɛmti yi bu animtiaa denam: Wɔma mmeae a ahobammɔ wɔ ma nkɔmmɔbɔ a ɛda adi pefee ne nkɔmmɔbɔ a wɔbɛma ayɛ animtiaabu, a wɔtew aniwu anaa aniwu nkate a ɛbata ASRH nsɛmti ho no so. Mmabun a ebia wɔrehyia ɔhaw  anaa osuahu a ɛte saa ara a wɔbɛma wɔanya tema, ntease, ne biakoyɛ.",Aka_Gha
ID_TR_Aka_Gha_9CA3FBB3,Amanne anaa nneyɛe pɔtee bɛn na ɛfa nna ne awo akwahosan ho wɔ yɛn amammerɛ anaa yɛn som mu?,"Amammerɛ anaa ɔsom ahorow bi wɔ amanne anaa amanne ahorow a ɛfa nneɛma atitiriw te sɛ brayɛ, aware, anaa awo ho. Nneyɛe betumi ayɛ soronko koraa, efi ahotew ho guasodeyɛ so kosi amanne ahorow a ɛyɛ awo anaa ahobammɔ bere a wɔyem ne awo ho sɛnkyerɛnne so. Saa amanne ahorow yi taa kura nea ɛho hia wɔ amammerɛ anaa nyamesom mu gyinapɛn ahorow a ɛfa nna ne awo ho a wɔhyɛ mu den no mu.",Aka_Gha
ID_TR_Aka_Gha_491B90E9,Dwuma bɛn na akwahosan ho adwumayɛfo betumi adi wɔ akwahosan mu nsonsonoe ne pɛyɛ a enni mmabun nna ne awoɔ akwahosan mu a wɔbɛtew so?,"Akwahosan ho dwumadiefoɔ di dwuma titire wɔ akwahosan mu nsonsonoeɛ ne pɛyɛ a ɛnni mmabun nna ne awoɔ akwahosan mu a wɔbɛtew so denam tumi a ɛnyɛ atemmuo, kɔ so kyekyere tumi a wɔde ma wɔ nimdeɛ a ɛfa mmabun nsɛm ho, nnwuma a wɔde wɔn ho gye mu a wɔde 'HCD' nea broni ka no 'HCD intervention' di dwuma, de wɔn a wɔfata a wɔde wɔn ho hyɛ mu no ka ho ma nkitahodiɛ, ɔhwɛ a ɛfata wɔ amammerɛ mu, akwansideɛ a ɛwɔ hɔ ma kwan a wɔfa so nya no ho dwumadie, nhyehyɛeɛ mu nsakraeɛ a wɔkamfo kyerɛ, ne ahotosoɔ a wɔbɛma anya nkɔsoɔ ne nkitahodi a ɛda adi pefee a wɔne ayarefo a wɔrebɛn mpanyin afe so di.",Aka_Gha
ID_TR_Aka_Gha_B1A8B71F,So akwaahosan ho adwumayɛbea ahorow a ɛyɛ mmerante ne mmabaa de akwaahosan ho nhyehyɛe a ɛwɔ telefon so anaa abɛɛfo kwantenpɔn so ma mmabun a ebia wɔbɛpɛ sɛ wobisabisa wɔn nsɛm wɔ akyirikyiri?,"Yiw, akwaahosan ho adwumayɛbea ahorow bi a ɛyɛ mmerante ne mmabaa de aduruyɛ wɔ telefon so anaa Intanɛt so dwumadi ahorow ma de ma mmabun a wɔpɛ sɛ wobisabisa wɔn nsɛm wɔ akyirikyiri no. Saa nnwuma yi ma mmerante ne mmabaa nya akwaahosan ho adwumayɛfo, nya aduruyɛ ho afotu, na mpo wonya nnuru a wɔakyerɛw ama wɔn a wɔn ankasa nkɔ ayaresabea hɔ, na ɛma ɛyɛ mmerɛw na wɔde kokoam nsɛm sie.",Aka_Gha
ID_TR_Aka_Gha_EA9E5C8D,"Ɔkwan bɛn so na amammerɛ mu afahyɛ ne amanneɛ a wɔyɛ de twa kwan kɔ mpanin mu no ka nteaseɛ a yɛwɔ wɔ mmarima ne mmaa dwumadie, nna mu su, ne nneɛma a wɔhwɛ kwan wɔ nna, nnamfofa, ne awareɛ ho?","Amammerɛ mu afahyɛ ne amanneɛ a wɔyɛ de twa kwan kɔ mpanin mu no di dwuma titiriw wɔ nteaseɛ a yɛwɔ wɔ mmarima ne mmaa dwumadie, nna mu su, ne nneɛma a wɔhwɛ kwan wɔ nna, nnamfofa, ne awareɛ ho. Amanneɛ yi taa hyɛ mmarima ne mmaa dwumadie ne nneɛma a wɔhwɛ kwan wɔ wɔn ho no den, na ɛkyerɛkyerɛ dwumadie ne suban a ɛfata ma mmarima ne mmaa wɔ mpɔtam hɔ. Ebetumi nso ada amammerɛ mu adwene a wɔwɔ wɔ awareɛ, abusua, ne mpɔtam koroyɛ ho adi, na aka sɛnea ankorankoro hu wɔn ho ne wɔn ntam abusuabɔ.",Aka_Gha
ID_TR_Aka_Gha_FFA623D0,Dɛn ne nhwɛso ahorow bi a ɛkyerɛ nnwuma anaa ɔsatu ahorow a edi yie a wɔn botae ne sɛ wɔbɛma nkorɔfo ate nsɛm a ɛnteɛ ho asɛm na wɔabu anansesɛm ahorow a ɛfa nna mu apɔwmuden ho wɔ mmabun mu no agu?,"Nneɛma a wɔyɛ ne ɔsatu ahorow a edi mu a wɔn botae ne sɛ wɔbɛma nkorɔfo ate nsɛm a ɛnteɛ ho ase na wɔabu anansesɛm ahorow a ɛfa nna mu akwahosan ho wɔ mmabun mu no bi ne social media so ɔsatu ahorow a ahyehyɛde ahorow a agye din te sɛ Planned Parenthood ne WHO di anim, a wɔde nkrasɛm a egyina adanse so di dwuma de ko tia anansesɛm na wɔde nsɛm a ɛyɛ nokware ma. Digitals media akenkan ne akyerɛw nhyehyɛe a wɔde di dwuma wɔ sukuu ne mpɔtam ahyehyɛde ahorow mu nso de nkitahodi nhyiam ne nneɛma a wɔde kyerɛkyerɛ mmabun sɛnea wɔbɛsɔ intanɛt so nsɛm ahwɛ yie ma. Bio nso, ɔmanfo akwahosan ho ɔsatu ahorow a wɔde wɔn adwene si nsɛmti pɔtee te sɛ HIV/AIDS anosie anaa nnuru a wɔde siw nyinsɛn ano so no taa de nkrasɛm a ɛpopa anansesɛm ne nsɛm a ɛyɛ nokware ka ho de di adwene a ɛnteɛ a wɔtaa nya ho dwuma.",Aka_Gha
ID_TR_Aka_Gha_7DBF4BC1,Mɛyɛ dɛn atumi anya ahokokwaw te sɛ nsusuwii a ɛyɛ katee ne ɔhaw ahorow ano aduru de adi tebea horow a emu yɛ den a ɛfa nna ne awo akwahosan ho no ho dwuma?,"Bisa nsɛm ne fibea ahorow no yiye, susuw ahotoso, animhwɛ, ne ahotoso ho. Hwehwɛ adwene ahorow ne nsɛm fibea ahorow na ama woanya nna ne awo akwahosan ho nsɛmti ho ntease a edi mu. Suasua gyinaesi ne kwan a wɔfa so siesie nsɛm (problem-solving) nam nneyɛeɛ a wɔyɛ de kyerɛ sɛdeɛ asɛm bi si (role-playing), nhwɛsoɔ a ɛfa nsɛm a asi ho (case studies), ne nsɛm a ɛsi wɔ asetena mu ankasa mu. Hwehwɛ akwankyerɛ ne mmoa fi mpanyimfo a wogye wɔn di, akyerɛkyerɛfo, anaa akwahosan ho adwumayɛfo hɔ berɛ a wuhyia tebea horow a emu yɛ den anaa emu yɛ den a ɛfa nna ne awo akwahosan ho no.",Aka_Gha
ID_TR_Aka_Gha_333EE344,Atenka  fam haw  a ebia mehyia wɔ ɔkwan biara a mɛfa so (awofoyɛ anaa mmofra a wɔfa wɔn sɛ wɔn mma) mu no bi ne dɛn?,"Ɔwofoyɛ: Ebia wubehyia atenka mu ɔhaw te sɛ adwennwen, dadwen, anaa atenka a ɛne sɛ wobɛtew wo ho afi afoforo ho. Abofra a Wogye Wo: Ebia wobɛte atenka ahorow bi nka, a awerɛhow, adehwere, ne anigye ama abusua a w'ati wo.",Aka_Gha
ID_TR_Aka_Gha_1F652A87,Asuade bɛn na yebetumi asua afi nhyehyɛe ne nhyehyɛe ahorow a edi mu a wɔde asi wɔn ani so sɛ wɔbɛma mmabun a wotu kɔtra mmeae foforo ne wɔn a wɔde wɔn ho kɔ baabiara a wɔwɔ wiase mmeae ahorow no nna ne awoɔ akwahosan mu nkɔso atu mpɔn no mu?,"Nnwuma a edi mu a wɔde asi wɔn ani so sɛ wɔbɛma mmabun a wotu kɔtra mmeae foforo ne mmabun a wɔde wɔn ho kɔ baabi foforo a broni ka no 'mobile adolescents'  no nna ne awo akwahosan mu nsunsuanso atu mpɔn no asi hia a ɛho hia sɛ mpɔtam hɔfo de wɔn ho bɛhyɛ mu, akwan a ɛfa amammerɛ ho, ne nnwuma ahorow pii a wɔbom yɛ so dua. Asuadeɛ a yɛasua no bi ne hia a ɛhia sɛ wɔyɛ nnwuma a ɛkɔ akyiri a ɛdi mmabun ahiadeɛ nyinaa ho dwuma,tumi a wɔde bɛma wɔn ne wɔn a wɔde wɔn ho bɛhyɛ mu, hia a ɛho hia sɛ wɔyɛ atipɛnfoɔ mmoa nkitahodiɛ, ne mfasoɔ a ɛwɔ fekubɔ a ɛwɔ aban, 'NGO', ne ahyehyɛdeɛ a ɛgyina mpɔtam hɔ ntam.",Aka_Gha
ID_TR_Aka_Gha_22BF18F5,Ɔkwan bɛn so na nneɛma bi te sɛ ohia anaa ofie a wonni betumi ama asiane a ɛwɔ hɔ sɛ obi benya STI no ayɛ kɛse?,Ohia ne afie a wonni betumi ama STI ho asiane ayɛ kɛse esiane: Asetena tebea a entumi nnyina: Nsɛnnennen a ɛwɔ ahotew ne nna mu nneyɛe a ahobammɔ wom a wɔbɛkɔ so akura mu nti. Kondom ne akwan foforo a wɔfa so siw ano a wobetumi anya kakraa bi. Ɔbarima ne ɔbea nna a wɔde di gua de nya ahiade atitiriw: Asiane a ɛkɔ soro sɛ wobenya nna a ahobammɔ nnim esiane abasamtu nti.,Aka_Gha
ID_TR_Aka_Gha_DA52D2EE,Ɔkwan bɛn so na mmabun betumi de nipadua mu adwempa ne obu a wɔwɔ ma wɔn ho aboa wɔn ho wɔn ho?,"Mmabun betumi aboa wɔn ho wɔn ho ma wɔate nka yiye wɔ wɔn nipadua ho na wɔanya obu ama wɔn ho denam wɔn ho a wogye tom a wɔbɛhyɛ ho nkuran, adwene a ɛnteɛ a wɔbɛka atia wɔ sɛnea obi hwɛ ade ho, nkamfo a wofi nokwaredi mu de ma, tie a wotie na wɔda tema adi, gyina nipadua mu aniwu ne ayayade a wɔsɔre tia, ne mmeae a ahobammɔ wɔ a wɔbɛma wɔaka nsɛm a ɛfa nipadua ho ho asɛm pefee no so.",Aka_Gha
ID_TR_Aka_Gha_12F5131A,So akasamafoɔ akuo bi wɔ hɔ a wɔde nkyerɛkyerɛ ne mmoa ma wɔ apɔwmuden ho hokwan ahorow a mmabun wɔ ho?,"Planned Parenthood Association of Ghana: Ɛde nneɛma ne mmoa ma wɔ nna ne awoɔ apɔwmuden hokwan ho. Ɔman Mmabun Bagua: Wɔkamfo hokwan ahorow a mmerante ne mmabaa wɔ, a akwahosan ho hokwan ahorow ka ho. Mmabun Akwahosan Hokwan Dwumadie: Ɛde nsɛm ne mmoa ma mmeranteɛ ne mmabaa a wɔrefa apɔwmuden nhyehyɛeɛ mu. Mmara mmoa akuo ahorow anaa mmabun akasamafoɔ akuo a wɔ wo mpɔtam hɔ nso betumi de nneɛma ne mmoa ama.",Aka_Gha
ID_TR_Aka_Gha_73B911D8,"Dɛn ne mmara ne abrabɔ pa ho nsusuwii ahorow a ɛfa sɛnea atetesɛm mu nneyɛe ne amanne ahorow ne nnɛyi akwaa ahosan ho gyinapɛn ahorow ahyia no ho, titiriw wɔ nsɛm a saa nneyɛe yi betumi de asiane aba mmebun akwaa ahosan ne yiyedi so no mu?","Atetesɛm mu nneyɛe ne amanne ahorow a ɛne nnɛyi akwaa ahosan ho gyinapɛn ahorow hyia no ma mmara ne abrabɔ pa ho nsusuwii a emu yɛ den sɔre, titiriw wɔ nsɛm a saa nneyɛe yi betumi de asiane aba mmabun akwahosan ne yiyedi so no mu. Bere a atetesɛm mu nneyɛe pii agye ntini kɛse wɔ amammerɛ agyapade ne nipasu mu no, ebinom betumi ne nnyinasosɛm ahorow a ɛfa aduruyɛ mu abrabɔ pa, hokwan ahorow a nnipa wɔ, ne mmofra ahobammɔ ho bɔ abira. Wɔ tebea horow a ɛtete saa mu no, ɛsɛ sɛ akwahosan ho adwumayɛfo ne nhyehyɛeyɛfo kari pɛ wɔ obu a wɔde ma wɔ amammerɛ mu ahofadi ne hokwan ahorow a ankorankoro wɔ wɔ akwahosan, ahobammɔ, ne nipadua mu nokwaredi ho a wɔbɛbɔ ho ban no ntam. Ebia ɛho behia sɛ wɔyɛ mmara nhyehyɛe ne akwankyerɛ ahorow de hwɛ nneyɛe a ɛde asane kɛse ba mmebun akwaa ahosan so, na wɔahwɛ ahu sɛ wodi pene a wɔde nimdeɛ ma, aduruyɛ mu kokoamsɛm, ne ɔhwɛ a egyina adanse so so. Abrabɔ pa ho nsɛnnennen betumi aba bere a wobu atetesɛm mu nneyɛe sɛ ɛyɛ nea epira anaasɛ ɛyɛ nyiyim, a ɛhwehwɛ sɛ wosusuw amammerɛ mu atenka, mpɔtam hɔfo a wɔde wɔn ho hyɛ mu, ne akwan horow a wɔfa so tew ɔhaw so no ho yiye.",Aka_Gha
ID_TR_Aka_Gha_2C33350C,"Nneɛma anaa mmoa nkitahodi bɛn na ɛwɔ hɔ a ɛbɛboa me ma masua pii afa ahye a wɔde si apɔwmuden, asɛm a wɔka de hyɛ wɔn ho so, ne wɔn ho a wɔkamfo kyerɛ wɔ atipɛnfo nhyɛso ne gyinaesi ho?","Nneɛma ne mmoa nkitahodi ahorow wɔ hɔ a ɛbɛboa wo ma woasua pii afa ahye a wɔde si apɔwmuden, asɛm a wɔka de hyɛ wɔn ho so, ne wɔn ho a wɔkamfo kyerɛ wɔ atipɛnfo nhyɛso ne gyinaesi ho. Eyinom bi ne nkyerɛkyerɛ wɛbsaet, nhoma, ne intanɛt so nhyiam ahorow a wɔde wɔn adwene si nkitahodi ho nimdeɛ ne nkitahodie pa so, atipɛnfo mmoa akuw anaa adwumayɛbea ahorow, ne afotu adwuma a sukuu anaa mpɔtam hɔ nnwumakuo ahorow de ma. Mpanyimfo a wogye wɔn di te sɛ awofo, akyerɛkyerɛfo, anaa sukuu afotufo nso betumi de akwankyerɛ ne mmoa ama wɔ wo hye a wode besi hɔ ho nimdeɛ a wobɛma anya nkɔso no mu.",Aka_Gha
ID_TR_Aka_Gha_E60FD420,"Nhwɛsoɔ bɛn na ɛfa affirmative consent nhyehyɛeɛ, ɔsatuo, ne nnwuma a wɔde asi wɔn ani so sɛ wɔbɛhyɛ amammerɛ a ɛfa pene ne obuo ho wɔ sukuupɔn mu, wɔ adwumayɛbea, ne mpɔtam, na ɛbɛyɛ dɛn na mmabun atumi de wɔn ho ahyɛ mmɔdenbɔ yi mu?","Affirmative consent nhyehyeɛ, ɔsatuo, ne nnwuma botaeɛ ne sɛ ɛbɛma amammerɛ a ɛfa pene ne obuo ho wɔ sukuupɔn mu, wɔ adwumayɛbea, ne mpɔtam hɔ denam nkitahodiɛ a emu da hɔ, ɛyɛ anigyeɛ, na ɛkɔ so a ɛfa nna mu dwumadiɛ ne ahyeɛ ho a wɔbɛhyɛ ho nkuran so. Nhwɛsoɔ bi ne ""Yiw Kyerɛ Yiw"" nhyehyɛeɛ, ahwɛfoɔ a wɔde wɔn ho gye mu nhyehyɛeɛ, ne ɔsatuo a wɔde ma nkurɔfoɔ te a ɛkasa tia mmonnaato ho anansesɛm na ɛboa wɔn a wɔanya wɔn ti adidi mu wɔ nna mu basabasayɛ mu. Mmabun betumi de wɔn ho ahyɛ saa mmɔdenbɔ ahorow yi mu denam akuw a asuafo di anim a wɔbɛkamfo wɔn ho, a wɔde wɔn ho bɛhyɛ nhyiam anaa ntetee ahorow a wɔde pene so mu, nhyehyɛe a wɔbɛyɛ de ama nkurɔfo ate ase, ne wɔn a wɔanya wɔn ti adidi mu a wɔbɛboa wɔn denam atipɛnfo mmoa nkitahodi ne mpɔtam hɔ nneɛma so.",Aka_Gha
ID_TR_Aka_Gha_B69F68C3,"Dɛn ne akwan ahorow bi a wɔfa so brɛ ntawntawdi ase wɔ asomdwoe mu, te sɛ bere a wɔde gye wɔn ahome, kommyɛ, ""Me"" nsɛm a wɔde di dwuma, kasa bɔne a wɔsan hyehyɛ, nsɛm a wɔbom hwehwɛ, ne adwene a wɔde besi ɔhaw ahorow ano aduru so sen sɛ wɔde asodi anaa ɔkasatia bɛto wɔn so?","Akwan a wɔfa so brɛ ntawntawdi ase wɔ asomdwoe mu no bi ne: Bere a wɔde gye wɔn ahome: Twe wo ho fi tebea no mu bere tiaa bi na ama wo ho adwo na woanya adwene. Dwo a wobɛkɔ so ayɛ komm: Su a wobɛkɔ so ayɛ nea ɛyɛ den na woakwati sɛ wobɛma ayɛ kɛse denam kasa a wobɛkasa brɛoo ne nipadua mu kasa a ɛnyɛ ahunahuna a wode bedi dwuma so. ""Me"" nsɛm a wɔde bedi dwuma: Nsusuwii ne nkate a wɔde nsɛmfua te sɛ ""Mete nka"" anaa ""Mesusuw"" a ebetumi atew ahobammɔ so na ahyɛ tema ho nkuran. Kasa a ɛnteɛ a wɔsan hyehyɛ: Kasa pa anaa afã biara a wɔbɛpaw de ayɛ nsɛm ho nhyehyɛe na wɔakwati sɛ wobɛbɔ afoforo sobo anaasɛ wobɛbɔ wɔn sobo. Nkitahodi a wobehu: Nneɛma a wɔn nyinaa ani gye ho anaa botae ahorow a wɔbɛkyerɛ de akyekye abusuabɔ na wɔayɛ adwuma de ate wɔn ho wɔn ho ase. Ɔhaw ahorow ano aduru a wɔde wɔn adwene besi so: Sɛ wɔde wɔn adwene besi so fi asodi a wɔde bɛma so akɔ ano aduru a wobenya a edi obiara ahiade ne n’adwennwen ho dwuma so.",Aka_Gha
ID_TR_Aka_Gha_71F2CE8F,"Su anaa nneɛma bɛn na ɛma akwahosan ho beae bi ""yɛ mmabun adamfofa su,"" na ɔkwan bɛn so na ɛboa ma wonya akwahosan ho osuahu pa?","Mpɛn pii no, akwahosan ho mmeae a ɛfata mmabun no wɔ su ahorow a edidi so yi: Nea wɔde wɔn adwene si mmabun so: Nnwuma ne nneɛma a wɔayɛ a ɛfa mmabun ahiade pɔtee ho. Ahintasɛm: Kokoamsɛm ne kokoamsɛm ho awerɛhyem a wɔde bɛma de ayɛ tebea a ahobammɔ wom ama mmabun a wɔbɛka nsɛmti a ɛho hia ho asɛm. Su a ɛnyɛ atemmu: Akwahosan ho adwumayɛfo a wɔda ntease, tema, ne obu adi kyerɛ mmabun a wɔmfa wɔn ankasa gyidi anaa gyinapɛn ahorow nhyɛ wɔn so. Nneɛma a wobetumi akɔ hɔ: Beae a ɛfata, nhyehyɛe a ɛyɛ mmerɛw, ne nnwuma a ne bo nyɛ den a ɛbɛma mmabun a wofi mmeae ahorow atumi akɔ hɔ. Nnwuma a ɛkɔ akyiri: Awoɔ akwahosan ho dwumadie ahodoɔ pii a wɔde bɛma, a nyinsɛn a wɔsiw ano, STI nhwehwɛmu ne ayaresa, afotu, ne nkyerɛkyerɛ ka ho. Mmabun a wɔde wɔn ho bɛhyɛ mu: Hokwan ahorow a mmabun nya de wɔn ho hyɛ gyinaesi nhyehyɛe ahorow a ɛfa wɔn akwahosan ne ɔsom adwuma a wɔde ma ho mu. Saa nneɛma yi boa ma wonya akwahosan ho osuahu pa denam ahotoso, nkitahodi, ne tumi a ɛma mmabun nya so.",Aka_Gha
ID_TR_Aka_Gha_FF4C96D6,"Sɛ obi wɔ suban a ɛma ɔbɛn mmabun ɛnam ade bɔne a ɔpɛ sɛ ɔyɛ nti a, dɛn na ɛbɛma m'ahu?","Frankaa Kɔkɔɔ anaa Red flags: Hwɛ nneyɛe te sɛ adɛfɛdɛfɛsɛm a ɛboro so, wo ho nsɛm a wɔsrɛ, anaa mmɔden a wɔbɔ sɛ wɔbɛte wo afi afoforo ho. Gye wo ho di: Sɛ biribi yɛ wo naa, fi ne nkyɛn. Kwati sɛ wode w’ankasa wo ho nsɛm bɛma ahɔho wɔ internet so, titiriw nsɛm a ɛho hia. Sɛ wususu sɛ obi anya wo ho adwene bɔne a, ka kyerɛ opanin bi.  Wobetumi abɔ amanneɛ wɔ online platforms so.",Aka_Gha
ID_TR_Aka_Gha_1679742F,"Sɛ mehyia ɔhaw ɛfa akwamoa mu nsakrae ho a, dɛn na metumi ayɛ?","Sɛ ɛyɛ den ma wo sɛ wubegyina nkwamoa mu nsakrae ano a, nneɛma bi a wubetumi ayɛ ni: Wo ne Obi Kasa: Susu watenka ho kyerɛ ɔwofoɔ, ɔhwɛfoz, sukuu fotufoɔ, anaa ɔpanyin a wogye no di a, ebetumi aboa wo kɛse. Wobetumi de mmoa, nteaseɛ, ne akwankyerɛ ama. Kyerɛkyerɛ Wo Ho: Sɛ wosua pii afa nsabuo, nkwamoa ahodoɔ ho, ne nsakrae a ɛrekɔ so wɔ wo nipadua mu ho a, ebetumi aboa wo ama woate nka sɛ woasiesie wo ho na woanha wo ho kɛse. Adwene ne Ahomegye: Nneyɛɛ te sɛ adwene mu nhunu mu, apɔ-mu-ateneatena a wɔde home a emu dɔ, ne akwan a wɔfa so gye w’ahome betumi aboa ama w’adwene ne w’ahome ayɛ komm wɔ berɛ a wowɔ adwendwen mu. Suban a Ɛma Apɔwmuden: Fa w’adwene si suban pa te sɛ apɔw-mu-ateneatene a wobɛyɛ no daa, nnuane a ahoɔden wom a wubedi, ne nna a ɛfata so. Saa suban ahodoɔ yi betumi anya nsunsuanso pa wɔ woatenka mu ne wo nipadua akwaa nyinaa mu. Kae sɛ ɛnyɛ hwee sɛ wobɛsrɛ mmoa berɛ a wuhia no. Nkwammoaa mu nsakrae a wubegyina ano no ɛnyɛ ade foforɔ biaa ɛka mpaninyɛ ho.",Aka_Gha
ID_TR_Aka_Gha_CF7DCB43,"Mɛyɛ nhwehwɛmu nsɛntitiriw (critical thinking skills) bɛn na m'ahunu bɔbeasu nneyɛe (sexual activity), awodeɛ ano nsi (contraception), ne STI ho banbɔ (STI prevention) ho paw ahodoɔ (different choices) mfomsoɔ ahodoɔ (potential risks) ne mfasoɔ ahodoɔ (benefits) no?","Susu adansedi ho, hwehwɛ ne mfua mu, susu sɛnea wɔhwehwɛ mu pau ho. Hwehwɛ sɛnea ɛyɛ adwuma yie / ne ho nhyɛsoɔ mu. Hwehwɛ nsɛm a wɔde kyerɛkyerɛ mu / apene so ho hia mu.",Aka_Gha
ID_TR_Aka_Gha_AE92EA71,Mɛyɛ dɛn anya nketesie ne gyidie wɔ nsakrae bere wɔ mmabunbere mu?,Hyehyɛ botaeɛ. Kasapa ma wo ho. Gyina haw ano. Hwehwɛ mmoa. Yɛ nneɛma a wopɛ.,Aka_Gha
ID_TR_Aka_Gha_F7B217C7,"Ɔkwan bɛn so na mmabun betumi ako ama wim nsakrae tebea mu atɛntrenee ne pɛyɛ, na wɔahwɛ ahu sɛ wɔde mpɔtam a wonni ahobammɔ kɛse, a mmabun ka ho, di kan wɔ mmɔden a wɔbɔ sɛ wɔbɛsakra wim nsakrae ne mmɔden a wɔbɔ sɛ wɔbɛtew so no mu?","Nhumu Ɔsatu: Nkyerɛkyerɛ nhyiam ahorow, ɔsɔretia, ne sohyial media ɔsatu ahorow a wɔyɛ de ma nkurɔfo hu nkɛntɛnso a wim nsakrae de ba nnipa a wonni ahobammɔ so. Nhyehyɛeɛ mu Nkitahodiɛ: Wɔbɛhwehwɛ nhyehyɛɛ ayɛfoɔ na wɔde wɔn ho ahyɛ wim nsakrae tebea ho nkitahodiɛ mu de ako ama nhyehyɛɛ a ɛde mpɔtam a wɔato wɔn hintidua, a mmabun ka ho, ahiadeɛ di kan.",Aka_Gha
ID_TR_Aka_Gha_D8741408,Mɛyɛ dɛn abɔ pene soɔ nkyerɛkyerɛ ho dawuro wɔ me sukuu anaa me mpɔtam hɔ?,"Hyehyɛ dwumadie a ɛkasa fa penesoɔ ne nkitahodie pa ho dawuro, na ma ho nkeyrɛkyerɛ. Wei wobetumi de social media so ayɛ. Hwehwɛ adesua mu mpaninfoɔ de saa nkyerɛkyerɛ bɛba nwomasu mu. Te kuo anaa dɔm kuo a ɛbɛyɛ kasamafoɔ ma saa nsɛm yi. Wobetumi aserɛ mpaninfoɔ akukudam ma w'abɛyɛ ho nkyerɛkyerɛ.",Aka_Gha
ID_TR_Aka_Gha_FC902838,Ɔkwan bɛn so na nkitahodi a ɛda me ne me hokafoɔ fa nna a ahobammɔ wom (safe sex) ho bɛboa apɔwmuden?,"Ɛma nteaseɛ, ahotosoɔ, ne obu. Ɛma yɛsisi gyinaeɛ pa. Yɛtumi kyerɛ deɛ yɛpɛ ne deɛ yɛmpɛ. Ɛboa ma yɛbɔ yɛn ho ban yie. Ɛtew aniwu ne fɛreɛ  (stigma) so.",Aka_Gha
